cancellation_region,certified_noncancellation_window,coherence_threshold,comparison_start_time,comparison_stop_time,comparison_window,epsilon,full_imaginary,full_magnitude,full_real,morse_imaginary,morse_magnitude,morse_phasor_coherence,morse_real,noncancellation_morse_rms_normalization,time
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,1.060345475053321e-05,6.8265436416080179e-05,6.7436907969088271e-05,1.0586189386562183e-05,6.8304830940041616e-05,0.99901158735735651,6.7479497064067568e-05,7.4595291414641428e-05,6425
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-4.3945189890767742e-05,6.7924224498295071e-05,-5.1793055124786311e-05,-4.3931202707848218e-05,6.7930245274434452e-05,0.99739886603722439,-5.1812813585895646e-05,7.4595291414641428e-05,6450
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,6.4115087090510156e-05,6.7533564958904398e-05,2.1214099166235154e-05,6.4082306021233433e-05,6.7506719857393489e-05,0.99502215719283793,2.1227700791786023e-05,7.4595291414641428e-05,6475
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-6.5356029144173283e-05,6.7094129034061314e-05,1.5172725705859255e-05,-6.5303563561014486e-05,6.7034942415098483e-05,0.99188328133886561,1.5136977598850814e-05,7.4595291414641428e-05,6500
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,4.754949902507599e-05,6.6606617376471728e-05,-4.6642112096259126e-05,4.7500430065870851e-05,6.65156294383255e-05,0.98798464279539067,-4.6562196072929654e-05,7.4595291414641428e-05,6525
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-1.6178643453924345e-05,6.6071759342989554e-05,6.4060353407304255e-05,-1.6170437462299681e-05,6.594952550999037e-05,0.9833292278466681,6.393635012471956e-05,7.4595291414641428e-05,6550
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-1.9370673366594095e-05,6.5490312271343683e-05,-6.2560035283900148e-05,-1.9304322114399976e-05,6.5337402618250522e-05,0.97792060245372037,-6.2420504072002321e-05,7.4595291414641428e-05,6575
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,4.8641313608617459e-05,6.486306075125432e-05,4.2909663951714123e-05,4.8489653514091586e-05,6.4680059455664835e-05,0.97176290952298927,4.2804948233489116e-05,7.4595291414641428e-05,6600
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-6.3207918575977428e-05,6.4190815893688772e-05,-1.1190168648865595e-05,-6.2994929173978902e-05,6.3978320704918666e-05,0.96486086573222718,-1.1174274857314304e-05,7.4595291414641428e-05,6625
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,5.9122977107013045e-05,6.3474414600107646e-05,-2.3097075287359893e-05,5.8905836442091106e-05,6.3233036311628301e-05,0.95721975791889147,-2.2989547934774928e-05,7.4595291414641428e-05,6650
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-3.7989721276749764e-05,6.271471883157793e-05,4.9899068482675522e-05,-3.7842928652286418e-05,6.2445080744745392e-05,0.94884543903025298,4.967193231831968e-05,7.4595291414641428e-05,6675
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,6.3694884214425552e-06,6.1912614875902526e-05,-6.1584101016584934e-05,6.3592278842487532e-06,6.1615352245089297e-05,0.93974432363858695,-6.1286310486132419e-05,7.4595291414641428e-05,6700
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,2.6265151029757521e-05,6.1069012609680262e-05,5.5132260451620469e-05,2.6107591894666708e-05,6.0744772062540168e-05,0.92992338303126065,5.484816294454623e-05,7.4595291414641428e-05,6725
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-5.0390124591696454e-05,6.018484475162977e-05,-3.2909738397791709e-05,-5.0085858289570931e-05,5.9834283682432149e-05,0.91939013986715645,-3.2734512417123072e-05,7.4595291414641428e-05,6750
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,5.9232782996709351e-05,5.9261066103614777e-05,1.8306758865895791e-06,5.8856150123111655e-05,5.8884852041691e-05,0.90815266241770731,1.8383124483028953e-06,7.4595291414641428e-05,6775
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-5.0686336849893108e-05,5.8298652776520436e-05,2.8803266694881357e-05,-5.0346845926740679e-05,5.7897462735265231e-05,0.8962195583847592,2.8588656778702663e-05,7.4595291414641428e-05,6800
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,2.7790825596240613e-05,5.7298601399272395e-05,-5.0107880966890204e-05,2.760058094062383e-05,5.6873121213404693e-05,0.88359996830905874,-4.9726852386760768e-05,7.4595291414641428e-05,6825
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,2.3214183720221212e-06,5.6261928310642341e-05,5.6214015992222941e-05,2.2848999975651842e-06,5.5812851970344615e-05,0.87030355856787367,5.57660620544855e-05,7.4595291414641428e-05,6850
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-3.0656255899124054e-05,5.5189668734795813e-05,-4.5892194426764124e-05,-3.0379483650954638e-05,5.4717697724956829e-05,0.85634051397087985,-4.5509487114459169e-05,7.4595291414641428e-05,6875
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,4.9064134377614887e-05,5.4082875942610012e-05,2.2752322694597441e-05,4.8608631526244405e-05,5.3588718593933499e-05,0.8417215299597206,2.2559957927389686e-05,7.4595291414641428e-05,6900
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-5.2602285358197259e-05,5.2942620401475428e-05,5.9933821895076927e-06,-5.2091853658923952e-05,5.2426991258071329e-05,0.82645780441693395,5.9184621947883929e-06,7.4595291414641428e-05,6925
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,4.0862706007408876e-05,5.1769988916533167e-05,-3.1786333701294303e-05,4.0449271352706362e-05,5.1233608122227747e-05,0.81056102908659922,-3.1444221221984964e-05,7.4595291414641428e-05,6950
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-1.7909084961685674e-05,5.0566083766123368e-05,4.7288407705036221e-05,-1.7726715886889573e-05,5.0009676469522144e-05,0.79404338061946333,4.6762498697693367e-05,7.4595291414641428e-05,6975
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-9.1051496648546317e-06,4.9332021833714667e-05,-4.8484478215019476e-05,-8.9839210956486625e-06,4.8756317610357264e-05,0.77691751125001018,-4.7921473982643652e-05,7.4595291414641428e-05,7000
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,3.2173593235725943e-05,4.8068933737908392e-05,3.5713894901025261e-05,3.1764880505716803e-05,4.7474666026838261e-05,0.75919653910005525,3.5282237468978121e-05,7.4595291414641428e-05,7025
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-4.4826885427801771e-05,4.6777962961406635e-05,-1.336892522461938e-05,-4.4236246469301031e-05,4.6165868513167251e-05,0.74089403813690902,-1.3207646038651223e-05,7.4595291414641428e-05,7050
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,4.3957607763025832e-05,4.5460264979245402e-05,-1.1591566405588885e-05,4.3352726758833182e-05,4.4831083312593164e-05,0.72202402777235719,-1.1417841895674468e-05,7.4595291414641428e-05,7075
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-3.0562182786708969e-05,4.4117006386217955e-05,3.1816084545295408e-05,-3.0124539425547133e-05,4.3471479251496823e-05,0.70260096212784218,3.1341372540333574e-05,7.4595291414641428e-05,7100
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,9.2302675147746396e-06,4.2749364023281421e-05,-4.1740990476996635e-05,9.0999457040490361e-06,4.2088234871191764e-05,0.68263971896542708,-4.109270619898331e-05,7.4595291414641428e-05,7125
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,1.3403583348592351e-05,4.1358524102835214e-05,3.9126352620479966e-05,1.3172958268991612e-05,4.0682537558022422e-05,0.66215558829030463,3.8490804520083893e-05,7.4595291414641428e-05,7150
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-3.0729482252599138e-05,3.9945681333010347e-05,-2.5521684459408349e-05,-3.0191136363571848e-05,3.925558267234086e-05,0.64116426064198051,-2.50897599833318e-05,7.4595291414641428e-05,7175
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,3.8105642234960473e-05,3.8512038041421636e-05,5.5800630789538305e-06,3.7407982639339597e-05,3.7808572676943696e-05,0.61968181508114095,5.4891714058317493e-06,7.4595291414641428e-05,7200
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-3.4100471286865974e-05,3.7058803299104938e-05,1.4509057859674447e-05,-3.3445703132127523e-05,3.6342716265552199e-05,0.59772470687380463,1.4218929901931e-05,7.4595291414641428e-05,7225
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,2.0701610688490781e-05,3.5587192045513406e-05,-2.8946356464785292e-05,2.0286336789150552e-05,3.4859227491919175e-05,0.57530975489041136,-2.8348373516138985e-05,7.4595291414641428e-05,7250
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-2.4920117556291113e-06,3.4098424215434493e-05,3.4007240572935875e-05,-2.4474990356051257e-06,3.3359324900148672e-05,0.55245412873551192,3.3269419986894745e-05,7.4595291414641428e-05,7275
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-1.4893150807171195e-05,3.2593723868517486e-05,-2.8992152294233393e-05,-1.4542697610282757e-05,3.1844230656818829e-05,0.52917533559119123,-2.8329577694356063e-05,7.4595291414641428e-05,7300
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,2.6515070552296907e-05,3.1074318321814228e-05,1.6203835742569009e-05,2.5862913920151293e-05,3.0315169685504089e-05,0.50549120683106341,1.5815157179735854e-05,7.4595291414641428e-05,7325
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-2.9541426602672323e-05,2.9541437285414412e-05,-2.5123037170103484e-08,-2.877335064702956e-05,2.8773368804305618e-05,0.48141988435991606,-3.232478416683919e-08,7.4595291414641428e-05,7350
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,2.3913361289963519e-05,2.7996312000990677e-05,-1.4558318497425748e-05,2.3254100977566818e-05,2.7220055867016475e-05,0.4569798067463508,-1.4148435571773444e-05,7.4595291414641428e-05,7375
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-1.2120681680623252e-05,2.6440174382947645e-05,2.3498338175234538e-05,-1.1767373180435509e-05,2.5656458908578943e-05,0.43218969511427341,2.279874584620757e-05,7.4595291414641428e-05,7400
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-1.777356864899414e-06,2.4874256161950351e-05,-2.4810675568898157e-05,-1.7147677628516914e-06,2.4083805295543709e-05,0.40706853884011479,-2.4022681970028736e-05,7.4595291414641428e-05,7425
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,1.3523907210743231e-05,2.3299788030921294e-05,1.8973245796148598e-05,1.3057109307543838e-05,2.2503320882326608e-05,0.3816355810507005,1.8327884418661329e-05,7.4595291414641428e-05,7450
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-1.9971478668935685e-05,2.1717998794126723e-05,-8.5329661547399037e-06,-1.9232249684246123e-05,2.0916229174207905e-05,0.35591030395518058,-8.2224822864388604e-06,7.4595291414641428e-05,7475
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,1.9921779656968277e-05,2.0130114520694481e-05,-2.8886339185642266e-06,1.9124378890458811e-05,1.932375049828233e-05,0.32991241401303822,-2.7686576845179095e-06,7.4595291414641428e-05,7500
0,1,0.29999999999999999,1500,10200,1,0.080000000000000002,-1.4275655471667833e-05,1.8537357704785814e-05,1.1825366443769185e-05,-1.365401921304025e-05,1.7727101184047487e-05,0.30366182700478023,1.1305656801768989e-05,7.4595291414641428e-05,7525
1,0,0.29999999999999999,1500,10200,1,0.080000000000000002,5.508353079941784e-06,1.6940946435726845e-05,-1.6020415490394185e-05,5.2467127991057813e-06,1.612749275622907e-05,0.27717865301501593,-1.525018122534682e-05,7.4595291414641428e-05,7550
1,0,0.29999999999999999,1500,10200,1,0.080000000000000002,3.2986627557786236e-06,1.5342093582913686e-05,1.4983279331659015e-05,3.1209462116420879e-06,1.4526131144252177e-05,0.25048318143097614,1.418690173237448e-05,7.4595291414641428e-05,7575
1,0,0.29999999999999999,1500,10200,1,0.080000000000000002,-9.513105977094459e-06,1.3742006002872055e-05,-9.9168313312035953e-06,-8.9458183669095269e-06,1.2924215916587468e-05,0.22359586611421317,-9.3277913143914719e-06,7.4595291414641428e-05,7600
1,0,0.29999999999999999,1500,10200,1,0.080000000000000002,1.1739468115695455e-05,1.2141883781193664e-05,3.1000371153558093e-06,1.0947455026007962e-05,1.1322939556838309e-05,0.19653731101438593,2.8917449163691303e-06,7.4595291414641428e-05,7625
1,0,0.29999999999999999,1500,10200,1,0.080000000000000002,-1.0102902578026059e-05,1.0542919534744077e-05,3.0140523908855145e-06,-9.3176584178832411e-06,9.723486819726661e-06,0.16932825694475359,2.7798268904821553e-06,7.4595291414641428e-05,7650
1,0,0.29999999999999999,1500,10200,1,0.080000000000000002,5.9833131598925677e-06,8.9462978329862928e-06,-6.6510306379651911e-06,5.4346192715332281e-06,8.1270342636650409e-06,0.14198957121507857,-6.0426483677494592e-06,7.4595291414641428e-05,7675
1,0,0.29999999999999999,1500,10200,1,0.080000000000000002,-1.3457852444500264e-06,7.3531948964267702e-06,7.2289928247756128e-06,-1.1937906256880816e-06,6.5347502421510813e-06,0.11454224514900273,6.4247820717369769e-06,7.4595291414641428e-05,7700
1,0,0.29999999999999999,1500,10200,1,0.080000000000000002,-2.0575913293755877e-06,5.7647790745475945e-06,-5.3850715593778531e-06,-1.7695764728184062e-06,4.9477963523099164e-06,0.087007417217120936,-4.62052895789853e-06,7.4595291414641428e-05,7725
1,0,0.29999999999999999,1500,10200,1,0.080000000000000002,3.3147931798309549e-06,4.1822141146056079e-06,2.5501100124019267e-06,2.6727485533664825e-06,3.3673350556695255e-06,0.059406505568713082,2.0482579299537109e-06,7.4595291414641428e-05,7750
1,0,0.29999999999999999,1500,10200,1,0.080000000000000002,-2.5929302857868181e-06,2.6066768948353801e-06,-2.6735176662612545e-07,-1.7862183202310561e-06,1.7945810433982606e-06,0.031762117378431494,-1.730469121230817e-07,7.4595291414641428e-05,7775
1,0,0.29999999999999999,1500,10200,1,0.080000000000000002,9.2853385695050795e-07,1.0395414355815675e-06,-4.6740910644487855e-07,1.935174629761851e-07,2.3295323649630886e-07,0.0041362742286226986,-1.2968501038040607e-07,7.4595291414641428e-05,7800
1,0,0.29999999999999999,1500,10200,1,0.080000000000000002,3.2082763577527797e-07,5.2075557121750942e-07,-4.1019019134655098e-07,7.7069574921121267e-07,1.3249442972319679e-06,0.023600866008452733,-1.0777316237891886e-06,7.4595291414641428e-05,7825
1,0,0.29999999999999999,1500,10200,1,0.080000000000000002,-1.2972509507726331e-07,2.0677559019946195e-06,2.0636825991272924e-06,-1.6647192868859653e-07,2.8681534633652116e-06,0.051252849344854377,2.8633182474836007e-06,7.4595291414641428e-05,7850
1,0,0.29999999999999999,1500,10200,1,0.080000000000000002,-1.7042016184748095e-06,3.6041917912473829e-06,-3.1758298618916694e-06,-2.0863484926400824e-06,4.3995691571959213e-06,0.078869063511412207,-3.8734169329169928e-06,7.4595291414641428e-05,7875
1,0,0.29999999999999999,1500,10200,1,0.080000000000000002,4.4309135847710977e-06,5.1282267232048887e-06,2.5818044327337596e-06,5.115277807467494e-06,5.9179760549978494e-06,0.10642563930639358,2.9759659843416332e-06,7.4595291414641428e-05,7900
1,0,0.29999999999999999,1500,10200,1,0.080000000000000002,-6.6371806005158969e-06,6.6387436792188896e-06,1.4405316554730675e-07,-7.4205047097119434e-06,7.4223007627368307e-06,0.13390099133460912,1.63274203922747e-07,7.4595291414641428e-05,7925
1,0,0.29999999999999999,1500,10200,1,0.080000000000000002,6.8469762799600804e-06,8.1346861722895426e-06,-4.3922699078383946e-06,7.5003037857014522e-06,8.9115048546195285e-06,0.16127392268331556,-4.8125213657811308e-06,7.4595291414641428e-05,7950
1,0,0.29999999999999999,1500,10200,1,0.080000000000000002,-4.2002254082471616e-06,9.6150240382317918e-06,8.6490920781137593e-06,-4.5364098254157126e-06,1.0384572108943581e-05,0.18852340315462809,9.3413234491543392e-06,7.4595291414641428e-05,7975
1,0,0.29999999999999999,1500,10200,1,0.080000000000000002,-1.0626892358732277e-06,1.1078747724603332e-05,-1.1027662614233474e-05,-1.1349244642651933e-06,1.1840505961047668e-05,0.21562852919101125,-1.1785988625228589e-05,7.4595291414641428e-05,8000
1,0,0.29999999999999999,1500,10200,1,0.080000000000000002,7.5208975781586829e-06,1.2524867125939531e-05,1.0015407936838499e-05,7.9720937151863469e-06,1.3278329082273937e-05,0.24256852178432947,1.061883915564447e-05,7.4595291414641428e-05,8025
