J0,epsilon,scaled_imaginary,scaled_magnitude,scaled_real,tau,time
0.84044846934667361,0.0050000000000000001,0.0038914562461695688,0.84105724125383097,0.84104823858907707,0.81570203409461606,11600
0.83978889037791415,0.0050000000000000001,0.003896184967906266,0.84039865858261664,0.84038962695297303,0.81746001261637169,11625
0.83912813576555145,0.0050000000000000001,0.0039008971363042625,0.83973890234418302,0.83972984174182197,0.81921799113812732,11650
0.83846620702625718,0.0050000000000000001,0.0039055924506421389,0.8390779739296641,0.83906888434831117,0.82097596965988295,11675
0.83780310567933014,0.0050000000000000001,0.0039102706627447935,0.83841587464954226,0.83840675608424164,0.82273394818163859,11700
0.83713883324669525,0.0050000000000000001,0.0039149316029936689,0.83775260575537314,0.83774345820212859,0.82449192670339422,11725
0.8364733912528961,0.0050000000000000001,0.0039195751977701213,0.83708816846941447,0.83707899192474522,0.82624990522514985,11750
0.83580678122509333,0.0050000000000000001,0.0039242014759640516,0.83642256401883175,0.83641335847929443,0.82800788374690548,11775
0.83513900469306035,0.0050000000000000001,0.0039288105634546688,0.8357557936704908,0.83574655913222196,0.82976586226866111,11800
0.8344700631891786,0.0050000000000000001,0.0039334026658987562,0.83508785876214353,0.83507859522047956,0.83152384079041675,11825
0.83379995824843511,0.0050000000000000001,0.0039379780416071899,0.83441876072614196,0.83440946817536432,0.83328181931217238,11850
0.8331286914084165,0.0050000000000000001,0.0039425369675601526,0.83374850110263121,0.83373917953586874,0.83503979783392801,11875
0.83245626420930774,0.0050000000000000001,0.0039470797025192616,0.83307708154036664,0.8330677309496729,0.83679777635568375,11900
0.83178267819388507,0.0050000000000000001,0.0039516064516665946,0.83240450378480513,0.83239512416140382,0.83855575487743939,11925
0.83110793490751467,0.0050000000000000001,0.0039561173370872785,0.83173076965464243,0.83172136098931548,0.84031373339919502,11950
0.83043203589814718,0.0050000000000000001,0.0039606123778256376,0.83105588100944727,0.83104644329302158,0.84207171192095065,11975
0.82975498271631454,0.0050000000000000001,0.0039650914820955497,0.83037983971217755,0.83037037293605331,0.84382969044270628,12000
0.82907677691512571,0.0050000000000000001,0.0039695544528113996,0.8297026475910706,0.82969315174772806,0.84558766896446191,12025
0.82839742005026251,0.0050000000000000001,0.003974001005965842,0.82902430640555713,0.829014781488979,0.84734564748621755,12050
0.82771691367997569,0.0050000000000000001,0.0039784307997890317,0.82834481782042613,0.82833526382638456,0.84910362600797318,12075
0.8270352593650816,0.0050000000000000001,0.0039828434712592693,0.82766418339152426,0.82765460031769411,0.85086160452972881,12100
0.82635245866895701,0.0050000000000000001,0.0039872386755691169,0.82698240456487615,0.82697279241075916,0.85261958305148444,12125
