crossover_time,epsilon,epsilon_log_slope,inverse_abs_epsilon_V4,inverse_rate_log_slope,phase_error
9134.4957678935461,0.0050000000000000001,-0.99145890674973647,14220.879089599619,0.99145890674973647,1.191915011133915e-06
4579.2129335402497,0.01,-0.99145890674973647,7110.4395447998095,0.99145890674973647,1.1999108373572653e-06
2301.1698255125534,0.02,-0.99145890674973647,3555.2197723999047,0.99145890674973647,1.2114456104939109e-06
1178.9059924317567,0.040000000000000001,-0.99145890674973647,1777.6098861999524,0.99145890674973647,1.235323399129129e-06
579.49015039170456,0.080000000000000002,-0.99145890674973647,888.80494309997619,0.99145890674973647,1.2858558662287578e-06
