direct_response_rms,epsilon,geometric_time_center,stored_late_slope
0.00010233814357339403,0.080000000000000002,2789.5272896791234,-0.96573111214712426
5.0992216880879042e-05,0.080000000000000002,5702.9733927432308,-0.96573111214712426
3.4614085346316891e-05,0.080000000000000002,8561.1084976059992,-0.96573111214712426
2.6251493051990522e-05,0.080000000000000002,11407.811922271778,-0.96573111214712426
