envelope,epsilon,fit_window_early,fit_window_late,local_slope,rms_envelope,time
0.00020862411987959217,0.0050000000000000001,0,0,-2.4899294714082316,0.0002842053710553035,6800
0.00020815158219534408,0.0050000000000000001,0,0,-2.2845773766955517,0.00028173375131548893,6825
0.00020768116033866084,0.0050000000000000001,0,0,-2.1084708547073205,0.00027948752208934873,6850
0.00020721283414509669,0.0050000000000000001,0,0,-1.9613881277118708,0.00027743036486466171,6875
0.00020674658353556029,0.0050000000000000001,0,0,-1.8419244402125514,0.0002755285320526337,6900
0.00020628238858053951,0.0050000000000000001,0,0,-1.7477621791347246,0.00027375162951626467,6925
0.00020582022957063589,0.0050000000000000001,0,0,-1.6759500053628926,0.00027207311630111035,6950
0.00020536008708398938,0.0050000000000000001,0,0,-1.6231682332809214,0.0002704705425124219,6975
0.00020490194204240958,0.0050000000000000001,0,0,-1.5859646217120371,0.0002689255589118319,7000
0.00020444577575016925,0.0050000000000000001,0,0,-1.5609512402229484,0.00026742373929749809,7025
0.00020399156991208616,0.0050000000000000001,0,0,-1.5449584586424407,0.00026595425978889585,7050
0.00020353930663035943,0.0050000000000000001,0,0,-1.5351461391207977,0.0002645094786755416,7075
0.00020308896838222722,0.0050000000000000001,0,0,-1.5290748599716153,0.00026308445744167847,7100
0.00020264053798259838,0.0050000000000000001,0,0,-1.5247416965798948,0.00026167645878932898,7125
0.00020219399853714889,0.0050000000000000001,0,0,-1.5205859961599799,0.00026028445165569077,7150
0.00020174933339189608,0.0050000000000000001,0,0,-1.5154709508121869,0.00025890864692105695,7175
0.00020130652608497953,0.0050000000000000001,0,0,-1.5086467777059624,0.00025755008116812561,7200
0.00020086556030543207,0.0050000000000000001,0,0,-1.4997010747506465,0.00025621025981756871,7225
0.00020042641986231307,0.0050000000000000001,0,0,-1.488501503307134,0.00025489086547987881,7250
0.00019998908866594099,0.0050000000000000001,0,0,-1.4751353946242034,0.00025359353261220432,7275
0.00019955355072133886,0.0050000000000000001,0,0,-1.4598502097348955,0.0002523196856716632,7300
0.00019911979013261303,0.0050000000000000001,0,0,-1.4429980300817533,0.00025107043497578265,7325
0.00019868779111595269,0.0050000000000000001,0,0,-1.4249864521846121,0.00024984652242282448,7350
