epsilon_abs,minimum_error_over_epsilon_squared,saddle_error_over_epsilon_squared,slope_remainder,stored_max_error_over_epsilon_squared
0.0025000000000000001,0.012481000695174771,0.018215949211253246,1.9995722650643177,0.018215949211253246
0.0050000000000000001,0.012483262121776306,0.018214622858891971,1.9995722650643177,0.018214622858891971
0.01,0.012487894616164397,0.01821200066753903,1.9995722650643177,0.01821200066753903
0.02,0.012497338102157585,0.01820714456313155,1.9995722650643177,0.01820714456313155
0.040000000000000001,0.012516822873454014,0.018198942323965905,1.9995722650643177,0.018198942323965905
0.080000000000000002,0.012558246128141493,0.018188549389605568,1.9995722650643177,0.018188549389605568
