boundary_weight_tolerance,response_ratio,source_radius_over_h,widest_window_boundary_weight,widest_window_sigma_over_k0,window_sigma_over_k0
0.0050000000000000001,1.0036985662377251,0.40000000000000002,7.4046994979335577e-12,0.20000000000000001,0.10000000000000001
0.0050000000000000001,1.0146137189476936,0.40000000000000002,7.4046994979335577e-12,0.20000000000000001,0.14999999999999999
0.0050000000000000001,1.0146889169286821,0.40000000000000002,7.4046994979335577e-12,0.20000000000000001,0.20000000000000001
0.0050000000000000001,0.98923017829402027,0.5,7.4046994979335577e-12,0.20000000000000001,0.10000000000000001
0.0050000000000000001,1,0.5,7.4046994979335577e-12,0.20000000000000001,0.14999999999999999
0.0050000000000000001,1.0000742328477772,0.5,7.4046994979335577e-12,0.20000000000000001,0.20000000000000001
0.0050000000000000001,0.97182944125202353,0.59999999999999998,7.4046994979335577e-12,0.20000000000000001,0.10000000000000001
0.0050000000000000001,0.98242432820584025,0.59999999999999998,7.4046994979335577e-12,0.20000000000000001,0.14999999999999999
0.0050000000000000001,0.98249739792252233,0.59999999999999998,7.4046994979335577e-12,0.20000000000000001,0.20000000000000001
