tracking_kappa,tracking_mac
0.75421731937151804,0.99937522676184121
0.76421731937151804,0.99959418393689303
0.77421731937151805,0.99976831375611086
0.78421731937151806,0.99989548321254995
0.79421731937151807,0.99997347763171285
0.80421731937151808,1
0.81421731937151809,0.99997267058303718
0.8242173193715181,0.9998890268713222
0.83421731937151811,0.99974652389301066
0.84421731937151812,0.99954253493589695
0.85421731937151812,0.9992743527227671
