tracking_gap,tracking_kappa
0.22010645505761745,0.75421731937151804
0.22152467028385861,0.76421731937151804
0.22289169227285946,0.77421731937151805
0.22420688229601385,0.78421731937151806
0.22546958909310227,0.79421731937151807
0.22667914883103105,0.80421731937151808
0.22783488510338501,0.81421731937151809
0.2289361089731774,0.8242173193715181
0.22998211906332364,0.83421731937151811
0.23097220170096786,0.84421731937151812
0.23190563111626433,0.85421731937151812
