annulus_fraction,annulus_inner_kx,annulus_inner_ky,annulus_outer_kx,annulus_outer_ky,kx,ky,omega_aniso
0.14999999999999999,0.64344071065463959,0.23080754600687275,0.87053743206215928,0.31226903283282781,-0.11098199007326948,-0.8508619238950661,2.858063596725974
0.14999999999999999,0.64126441166888659,0.23678687832821116,0.86759302755202294,0.32035871773816804,-0.036993996691089714,-0.8508619238950661,2.8576861306382657
0.14999999999999999,0.63903254961823863,0.24274569398832926,0.86457344948349923,0.32842064480773958,0.036993996691089936,-0.8508619238950661,2.8576861306380628
0.14999999999999999,0.63674531788485422,0.24868347667904725,0.86147895949127318,0.33645411550694626,0.11098199007326959,-0.8508619238950661,2.8580635967259309
0.14999999999999999,0.63440291464845888,0.25459971191461012,0.85830982570085601,0.34445843376682544,0.18496998345544924,-0.8508619238950661,2.8589677867400449
0.14999999999999999,0.63200554286917432,0.26049388707626603,0.85506632270535343,0.35243290604435989,0.25895797683762889,-0.8508619238950661,2.8606874431113787
0.14999999999999999,0.62955341026993272,0.26636549145668259,0.85174873154167352,0.36037684138257053,0.33294597021980854,-0.8508619238950661,2.863633672693644
0.14999999999999999,0.6270467293184776,0.27221401630419789,0.84835733966617555,0.36828955147038533,0.40693396360198819,-0.8508619238950661,2.8683191993517401
0.14999999999999999,0.62448571720895529,0.27803895486690144,0.84489244092976301,0.37617035070227839,0.48092195698416784,-0.8508619238950661,2.8753373873514216
0.14999999999999999,0.62187059584309545,0.28383980243654283,0.84135433555242323,0.38401855623767556,0.55490995036634749,-0.8508619238950661,2.8853427946515273
0.14999999999999999,0.61920159181098389,0.28961605639226218,0.83774333009721336,0.39183348806011936,0.62889794374852714,-0.8508619238950661,2.8990327728497984
0.14999999999999999,0.61647893637142981,0.29536721624414053,0.83405973744369899,0.39961446903619008,0.70288593713070679,-0.8508619238950661,2.9171275110778399
0.14999999999999999,0.61370286543192809,0.3010927836765655,0.83030387676084372,0.40736082497417675,0.77687393051288645,-0.8508619238950661,2.9403445570412323
0.14999999999999999,0.61087361952821861,0.30679226259140802,0.82647607347935459,0.41507188468249312,0.85086192389506632,-0.8508619238950661,2.9693639180210933
0.14999999999999999,0.60799144380344505,0.31246515915100764,0.82257665926348444,0.42274698002783384,0.92484991727724575,-0.8508619238950661,3.0047821007348485
0.14999999999999999,0.60505658798691397,0.31811098182096142,0.81860597198229534,0.43038544599306544,-0.92484991727724575,-0.77687393051288645,2.972217362271337
0.14999999999999999,0.6020693063724567,0.32372924141271375,0.81456435568038255,0.43798662073484801,-0.8508619238950661,-0.77687393051288645,2.9403445570410356
0.14999999999999999,0.59902985779639606,0.32931945112594224,0.81045216054806513,0.4455498456409806,-0.77687393051288645,-0.77687393051288645,2.9149343987312255
0.14999999999999999,0.59593850561511874,0.33488112659073721,0.80626974289104292,0.45307446538746798,-0.70288593713070679,-0.77687393051288645,2.8952955498598647
0.14999999999999999,0.59279551768225702,0.34041378590957094,0.8020174650995241,0.46055982799530176,-0.62889794374852714,-0.77687393051288645,2.8806734337685969
0.14999999999999999,0.58960116632547999,0.34591694969905118,0.79769569561682574,0.46800528488695159,-0.55490995036634749,-0.77687393051288645,2.8702911554390158
0.14999999999999999,0.5863557283228974,0.35139014113145922,0.79330480890744937,0.47541019094256237,-0.48092195698416773,-0.77687393051288645,2.8633767739009639
0.14999999999999999,0.58305948487907799,0.35683288597606366,0.78884518542463489,0.48277390455585079,-0.40693396360198808,-0.77687393051288645,2.8591815128301485
0.14999999999999999,0.57971272160068432,0.36224471264021196,0.78431721157739631,0.49009578768969847,-0.33294597021980843,-0.77687393051288645,2.8569948042137794
0.14999999999999999,0.57631572847172574,0.36762515221019126,0.77972127969704064,0.49737520593143519,-0.25895797683762878,-0.77687393051288645,2.8561613578737224
0.14999999999999999,0.57286879982843275,0.3729737384918585,0.77505778800317371,0.50461152854780844,-0.18496998345544913,-0.77687393051288645,2.8561034347420882
0.14999999999999999,0.56937223433375395,0.37829000805103352,0.77032714056919649,0.51180412853963353,-0.11098199007326948,-0.77687393051288645,2.8563485317554136
0.14999999999999999,0.56582633495147749,0.38357350025365511,0.76552974728729295,0.51895238269612154,-0.036993996691089714,-0.77687393051288645,2.8565592460157876
0.14999999999999999,0.56223140891998091,0.38882375730569169,0.76066602383291526,0.52605567164887701,0.036993996691089936,-0.77687393051288645,2.8565592460159084
0.14999999999999999,0.55858776772561047,0.3940403242928085,0.75573639162876693,0.5331133799255644,0.11098199007326959,-0.77687393051288645,2.8563485317557094
0.14999999999999999,0.55489572707569113,0.39922274921978379,0.75074127780828781,0.54012489600323677,0.18496998345544924,-0.77687393051288645,2.8561034347424852
0.14999999999999999,0.55115560687117249,0.40437058304967216,0.7456811151786451,0.54708961236132103,0.25895797683762889,-0.77687393051288645,2.8561613578735168
0.14999999999999999,0.54736773117891047,0.40948337974271221,0.74055634218323174,0.55400692553425768,0.33294597021980854,-0.77687393051288645,2.8569948042138695
0.14999999999999999,0.54353242820358794,0.41456069629497405,0.73536740286367774,0.56087623616378834,0.40693396360198819,-0.77687393051288645,2.8591815128306455
0.14999999999999999,0.53965003025927727,0.41960209277674415,0.730114746821375,0.56769694905088908,0.48092195698416784,-0.77687393051288645,2.8633767739007925
0.14999999999999999,0.53572087374064647,0.42460713237064274,0.72479882917852168,0.57446847320734007,0.55490995036634749,-0.77687393051288645,2.8702911554390158
0.14999999999999999,0.5317452990938123,0.42957538140947327,0.71942011053868715,0.58119022190693437,0.62889794374852714,-0.77687393051288645,2.8806734337685969
0.14999999999999999,0.52772365078684125,0.43450640941379715,0.71397905694690267,0.58786161273631377,0.70288593713070679,-0.77687393051288645,2.8952955498598647
0.14999999999999999,0.52365627727990316,0.43939978912923416,0.7084761398492806,0.59448206764543432,0.77687393051288645,-0.77687393051288645,2.9149343987312255
0.14999999999999999,0.51954353099507866,0.44425509656348117,0.70291183605216512,0.60105101299765085,0.85086192389506632,-0.77687393051288645,2.9403445570413824
0.14999999999999999,0.51538576828582294,0.44907191102305016,0.69728662768081928,0.60756787961942071,0.92484991727724575,-0.77687393051288645,2.972217362271337
0.14999999999999999,0.51118334940608878,0.45384981514971973,0.69160100213764952,0.61403210284962073,-0.92484991727724575,-0.70288593713070679,2.9454512367654715
0.14999999999999999,0.50693663847911286,0.45858839495669695,0.68585545205997611,0.62044312258847234,-0.8508619238950661,-0.70288593713070679,2.9171275110778168
0.14999999999999999,0.50264600346586463,0.46328723986448866,0.68005047527734619,0.6268003833460728,-0.77687393051288645,-0.70288593713070679,2.8952955498600947
0.14999999999999999,0.49831181613316516,0.46794594273647555,0.67418657476839983,0.63310333429052568,-0.70288593713070679,-0.70288593713070679,2.8791917418420319
0.14999999999999999,0.49393445202147429,0.47256409991418963,0.66826425861728866,0.63935142929566824,-0.62889794374852714,-0.70288593713070679,2.8680086280087624
0.14999999999999999,0.48951429041235167,0.47714131125228942,0.66228403996965213,0.64554412698839148,-0.55490995036634749,-0.70288593713070679,2.8609272197748621
0.14999999999999999,0.48505171429559341,0.48167718015323108,0.65624643698815566,0.65168089079554792,-0.48092195698416773,-0.70288593713070679,2.8571345265294252
0.14999999999999999,0.4805471103360478,0.48617131360163213,0.65015197280759396,0.65776118899044334,-0.40693396360198808,-0.70288593713070679,2.8558332724793769
0.14999999999999999,0.47600086884011189,0.49062332219832439,0.64400117548956304,0.66378449473890933,-0.33294597021980843,-0.70288593713070679,2.8562513481955665
0.14999999999999999,0.47141338372191333,0.49503282019409417,0.63779457797670613,0.66975028614495091,-0.25895797683762878,-0.70288593713070679,2.8576576220312009
0.14999999999999999,0.4667850524691789,0.49939942552310584,0.6315327180465361,0.6756580462959666,-0.18496998345544913,-0.70288593713070679,2.8593885605652858
0.14999999999999999,0.46211627610879413,0.50372275983600634,0.62521613826483902,0.68150726330753797,-0.11098199007326948,-0.70288593713070679,2.8608862862378226
0.14999999999999999,0.45740745917205555,0.50800244853270793,0.61884538593866334,0.68729743036778135,-0.036993996691089714,-0.70288593713070679,2.8617432520089925
0.14999999999999999,0.45265900965961975,0.51223812079484532,0.61242101306889729,0.6930280457812612,0.036993996691089936,-0.70288593713070679,2.8617432520089601
0.14999999999999999,0.44787133900615189,0.51642940961790584,0.60594357630244067,0.69869861301246083,0.11098199007326959,-0.70288593713070679,2.8608862862384763
0.14999999999999999,0.44304486204467597,0.52057595184302963,0.59941363688397331,0.70430864072880472,0.18496998345544924,-0.70288593713070679,2.8593885605647933
0.14999999999999999,0.43817999697063192,0.52467738818847465,0.59283176060732545,0.70985764284323027,0.25895797683762889,-0.70288593713070679,2.8576576220306125
0.14999999999999999,0.43327716530563992,0.52873336328074805,0.58619851776645393,0.7153451385563061,0.33294597021980854,-0.70288593713070679,2.8562513481953604
0.14999999999999999,0.42833679186097745,0.53274352568539762,0.57951448310602827,0.72077065239789073,0.40693396360198819,-0.70288593713070679,2.8558332724792725
0.14999999999999999,0.42335930470077121,0.53670752793746224,0.57278023577163162,0.72613371426833118,0.48092195698416784,-0.70288593713070679,2.8571345265294577
0.14999999999999999,0.41834513510490673,0.54062502657157818,0.5659963592595797,0.73143385947919393,0.55490995036634749,-0.70288593713070679,2.8609272197748621
0.14999999999999999,0.41329471753165997,0.54449568215173905,0.55916344136636342,0.73667062879352929,0.62889794374852714,-0.70288593713070679,2.8680086280087624
0.14999999999999999,0.40820848958005274,0.54831915930070707,0.55228207413771835,0.74184356846566246,0.70288593713070679,-0.70288593713070679,2.8791917418420319
0.14999999999999999,0.40308689195193703,0.55209512672907168,0.54535285381732646,0.74695223028050872,0.77687393051288645,-0.70288593713070679,2.8952955498600947
0.14999999999999999,0.3979303684138093,0.55582325726395465,0.53837638079515371,0.75199617159240906,0.85086192389506632,-0.70288593713070679,2.9171275110778767
0.14999999999999999,0.39273936575836049,0.55950322787735818,0.53135325955542878,0.75697495536348447,0.92484991727724575,-0.70288593713070679,2.9454512367654715
0.14999999999999999,0.3875143337657625,0.56313471971415463,0.52428409862426684,0.76188815020150324,-0.92484991727724575,-0.62889794374852714,2.9238983221958303
0.14999999999999999,0.38225572516469714,0.5667174181197131,0.51716951051694315,0.76673533039725883,-0.8508619238950661,-0.62889794374852714,2.8990327728502279
0.14999999999999999,0.37696399559312832,0.57025101266716416,0.51001011168482058,0.77151607596145722,-0.77687393051288645,-0.62889794374852714,2.8806734337686257
0.14999999999999999,0.37163960355882331,0.57373519718429589,0.50280652246193736,0.77622997266110616,-0.70288593713070679,-0.62889794374852714,2.8680086280084929
0.14999999999999999,0.36628301039962452,0.57716966978008366,0.49555936701125669,0.78087661205540715,-0.62889794374852714,-0.62889794374852714,2.8601993624507998
0.14999999999999999,0.36089468024347676,0.5805541328708469,0.48826927327058611,0.78545559153114564,-0.55490995036634749,-0.62889794374852714,2.8564008780913559
0.14999999999999999,0.35547507996821159,0.58388829320603419,0.48093687289816855,0.78996651433757559,-0.48092195698416773,-0.62889794374852714,2.8557690527860062
0.14999999999999999,0.35002467916109503,0.58717186189363224,0.47356280121795208,0.79440898962079642,-0.40693396360198808,-0.62889794374852714,2.8574601856560289
0.14999999999999999,0.34454395007813909,0.59040455442519668,0.46614769716454102,0.79878263245761905,-0.33294597021980843,-0.62889794374852714,2.8606330703564544
0.14999999999999999,0.33903336760318298,0.59358609070050417,0.45869220322783577,0.80308706388891737,-0.25895797683762878,-0.62889794374852714,2.8644620367961395
0.14999999999999999,0.33349340920674608,0.59671619505182205,0.45119696539736232,0.80732191095246497,-0.18496998345544913,-0.62889794374852714,2.8681682789426306
0.14999999999999999,0.32792455490465683,0.59979459626779319,0.44366263310630033,0.81148680671524942,-0.11098199007326948,-0.62889794374852714,2.8710724808552128
0.14999999999999999,0.32232728721646142,0.60282102761693623,0.43608985917521248,0.81558139030526666,-0.036993996691089714,-0.62889794374852714,2.8726630443841299
0.14999999999999999,0.31670209112361575,0.60579522687075638,0.4284792997554801,0.81960530694278799,0.036993996691089936,-0.62889794374852714,2.8726630443840291
0.14999999999999999,0.31104945402746281,0.60871693632646662,0.42083161427244964,0.8235582079711018,0.11098199007326959,-0.62889794374852714,2.8710724808551271
0.14999999999999999,0.3053698657070017,0.61158590282931635,0.41314746536829638,0.82743975088672195,0.18496998345544924,-0.62889794374852714,2.8681682789427336
0.14999999999999999,0.29966381827645061,0.61440187779452671,0.40542751884460965,0.83124959936906551,0.25895797683762889,-0.62889794374852714,2.8644620367966485
0.14999999999999999,0.29393180614260622,0.61716461722882943,0.3976724436047025,0.83498742330959275,0.33294597021980854,-0.62889794374852714,2.860633070356438
0.14999999999999999,0.28817432596200576,0.61987388175160751,0.38988291159565486,0.83865289884041005,0.40693396360198819,-0.62889794374852714,2.8574601856559605
0.14999999999999999,0.28239187659789355,0.62252943661563698,0.38205959775009124,0.84224570836233226,0.48092195698416784,-0.62889794374852714,2.8557690527860609
0.14999999999999999,0.27658495907699671,0.62513105172742645,0.37420317992770136,0.8457655405724005,0.55490995036634749,-0.62889794374852714,2.8564008780913559
0.14999999999999999,0.2707540765461125,0.62767850166715455,0.36631433885650511,0.849212090490856,0.62889794374852714,-0.62889794374852714,2.8601993624507998
0.14999999999999999,0.26489973422851332,0.63017156570820088,0.35839375807387092,0.8525850594875658,0.70288593713070679,-0.62889794374852714,2.8680086280084929
0.14999999999999999,0.25902243938017044,0.63261002783627152,0.3504421238672894,0.85588415530789663,0.77687393051288645,-0.62889794374852714,2.8806734337686257
0.14999999999999999,0.25312270124580311,0.63499367676811569,0.34246012521491004,0.85910909209803876,0.85086192389506632,-0.62889794374852714,2.8990327728497114
0.14999999999999999,0.24720103101475335,0.63732230596983286,0.33444845372584275,0.86225959042977374,0.92484991727724575,-0.62889794374852714,2.9238983221958303
0.14999999999999999,0.24125794177669416,0.63959571367476775,0.32640780358023325,0.86533537732468568,-0.92484991727724575,-0.55490995036634749,2.9069183291482728
0.14999999999999999,0.23529394847717247,0.64181370290099293,0.31833887146911566,0.86833618627781384,-0.8508619238950661,-0.55490995036634749,2.8853427946515424
0.14999999999999999,0.22930956787299028,0.64397608146837626,0.31024235653404564,0.87126175728074418,-0.77687393051288645,-0.55490995036634749,2.8702911554389878
0.14999999999999999,0.22330531848743043,0.64608266201523279,0.30211896030652352,0.8741118368441384,-0.70288593713070679,-0.55490995036634749,2.8609272197750402
0.14999999999999999,0.21728172056532805,0.64813326201455901,0.29396938664720851,0.87688617801969737,-0.62889794374852714,-0.55490995036634749,2.8564008780915753
0.14999999999999999,0.21123929602799418,0.65012770378984752,0.28579434168493328,0.87958454042155831,-0.55490995036634749,-0.55490995036634749,2.8558580530668172
0.14999999999999999,0.20517856842799231,0.65206581453048285,0.27759453375551896,0.88220669024712373,-0.48092195698416773,-0.55490995036634749,2.85843506005099
0.14999999999999999,0.1991000629037751,0.65394742630671399,0.2693706733404016,0.88475240029731872,-0.40693396360198808,-0.55490995036634749,2.8632463770830969
0.14999999999999999,0.19300430613418321,0.65577237608420558,0.26112347300507138,0.88722144999627806,-0.33294597021980843,-0.55490995036634749,2.8693756228175005
0.14999999999999999,0.18689182629281073,0.65754050573816381,0.25285364733733212,0.88961362541045674,-0.25895797683762878,-0.55490995036634749,2.875881230217197
0.14999999999999999,0.18076315300224063,0.659251662067037,0.24456191288538437,0.89192871926716766,-0.18496998345544913,-0.55490995036634749,2.8818297317190851
0.14999999999999999,0.17461881728815506,0.66090569680579103,0.23624898809573919,0.89416653097254073,-0.11098199007326948,-0.55490995036634749,2.8863665954310584
0.14999999999999999,0.16845935153332467,0.66250246663875445,0.22791559325096866,0.89632686662890304,-0.036993996691089714,-0.55490995036634749,2.8888214877389613
0.14999999999999999,0.1622852894314788,0.66404183321203747,0.21956245040729483,0.89840953905157994,0.036993996691089936,-0.55490995036634749,2.8888214877392095
0.14999999999999999,0.1560971659410636,0.66552366314551903,0.21119028333202719,0.90041436778511386,0.11098199007326959,-0.55490995036634749,2.8863665954307485
0.14999999999999999,0.14989551723888961,0.66694782804440411,0.20279981744085063,0.90234117911889955,0.18496998345544924,-0.55490995036634749,2.8818297317188724
0.14999999999999999,0.14368088067367482,0.66831420451034818,0.19439177973497179,0.90418980610223565,0.25895797683762889,-0.55490995036634749,2.8758812302174981
0.14999999999999999,0.13745379471948452,0.66962267415214971,0.18596689873812608,0.90596008855879073,0.33294597021980854,-0.55490995036634749,2.8693756228172815
0.14999999999999999,0.1312147989290752,0.67087312359600793,0.17752590443345467,0.90765187310048123,0.40693396360198819,-0.55490995036634749,2.8632463770830774
0.14999999999999999,0.12496443388714422,0.67206544449534666,0.16906952820025392,0.90926501314076302,0.48092195698416784,-0.55490995036634749,2.8584350600509612
0.14999999999999999,0.11870324116349071,0.67319953354020112,0.16059850275060505,0.91079936890733082,0.55490995036634749,-0.55490995036634749,2.8558580530668172
0.14999999999999999,0.11243176326608988,0.67427529246617079,0.1521135620658863,0.91225480745423104,0.62889794374852714,-0.55490995036634749,2.8564008780915753
0.14999999999999999,0.10615054359408715,0.67529262806293244,0.14361544133317672,0.91363120267337916,0.70288593713070679,-0.55490995036634749,2.8609272197750402
0.14999999999999999,0.099860126390715273,0.67625145218231708,0.13510487688155595,0.91492843530548762,0.77687393051288645,-0.55490995036634749,2.8702911554389878
0.14999999999999999,0.093561056696136818,0.6771516817459472,0.12658260611830274,0.91614639295039901,0.85086192389506632,-0.55490995036634749,2.8853427946516965
0.14999999999999999,0.087253880300219175,0.67799323875243567,0.1180493674650024,0.91728497007682464,0.92484991727724575,-0.55490995036634749,2.9069183291482728
0.14999999999999999,0.080939143695243729,0.67877605028414412,0.10950590029356502,0.91834406803148894,-0.92484991727724575,-0.48092195698416773,2.8938554703913208
0.14999999999999999,0.074617394028554981,0.67950004851350054,0.10095294486216261,0.91932359504767713,-0.8508619238950661,-0.48092195698416773,2.8753373873513173
0.14999999999999999,0.068289179055151472,0.68016517070887694,0.092391242251087288,0.92022346625318641,-0.77687393051288645,-0.48092195698416773,2.8633767739010141
0.14999999999999999,0.061955047090225583,0.6807713592400243,0.083821534298540487,0.92104360367767979,-0.70288593713070679,-0.48092195698416773,2.8571345265293377
0.14999999999999999,0.055615546961653779,0.68131856158306614,0.0752445635363551,0.92178393625944233,-0.62889794374852714,-0.48092195698416773,2.8557690527858224
0.14999999999999999,0.04927122796244348,0.68180673032504979,0.066661073125658818,0.92244439985153792,-0.55490995036634749,-0.48092195698416773,2.8584350600503927
0.14999999999999999,0.042922639803138062,0.68223582316805409,0.058071806792480897,0.92302493722736711,-0.48092195698416773,-0.48092195698416773,2.864265539924395
0.14999999999999999,0.036570332564186944,0.68260580293285456,0.049477508763311744,0.92352549808562667,-0.40693396360198808,-0.48092195698416773,2.8723449705697672
0.14999999999999999,0.030214856648283838,0.68291663756214482,0.040878923700619303,0.92394603905466643,-0.33294597021980843,-0.48092195698416773,2.8816831437750627
0.14999999999999999,0.023856762732675472,0.68316830012331453,0.032276796638325632,0.92428652369624897,-0.25895797683762878,-0.48092195698416773,2.8912037837091424
0.14999999999999999,0.017496601721448238,0.68336076881078212,0.023671872917253499,0.92454692250870518,-0.18496998345544913,-0.48092195698416773,2.8997698550461233
0.14999999999999999,0.011134924697794158,0.68349402694788541,0.015064898120545036,0.92472721292949189,-0.11098199007326948,-0.48092195698416773,2.9062716439497458
0.14999999999999999,0.0047722828762622772,0.6835680629883254,0.0064566180090607278,0.92482737933714598,-0.036993996691089714,-0.48092195698416773,2.9097886342614898
0.14999999999999999,-0.0015907724450028259,0.68358287051716737,-0.0021522215432391171,0.92484741305263807,0.036993996691089936,-0.48092195698416773,2.9097886342610648
0.14999999999999999,-0.0079536899320282826,0.68353844825139676,-0.010760874613920616,0.9247873123401249,0.11098199007326959,-0.48092195698416773,2.9062716439496104
0.14999999999999999,-0.014315918262784175,0.68343480004002988,-0.019368595296708001,0.92464708240709903,0.18496998345544924,-0.48092195698416773,2.8997698550459279
0.14999999999999999,-0.020676906174952842,0.68327193486378057,-0.027974637766112663,0.92442673540393838,0.25895797683762889,-0.48092195698416773,2.8912037837091202
0.14999999999999999,-0.02703610251369451,0.6830498668342827,-0.036578256342057275,0.92412629042285288,0.33294597021980854,-0.48092195698416773,2.8816831437750423
0.14999999999999999,-0.033392956279402281,0.68276861519286625,-0.045178705554485429,0.92374577349623066,0.40693396360198819,-0.48092195698416773,2.8723449705697228
0.14999999999999999,-0.039746916675443618,0.68242820430889106,-0.053775240207953129,0.92328521759438198,0.48092195698416784,-0.48092195698416773,2.8642655399244554
0.14999999999999999,-0.046097433155885686,0.68202866367763526,-0.062367115446198274,0.92274466262268295,0.55490995036634749,-0.48092195698416773,2.8584350600503927
0.14999999999999999,-0.052443955473197343,0.68157002791773902,-0.070953586816678751,0.92212415541811743,0.62889794374852714,-0.48092195698416773,2.8557690527858224
0.14999999999999999,-0.058785933725926318,0.68105233676820554,-0.079533910335076771,0.92142374974521923,0.70288593713070679,-0.48092195698416773,2.8571345265293377
0.14999999999999999,-0.065122818406345359,0.68047563508495768,-0.088107342549761353,0.92064350629141323,0.77687393051288645,-0.48092195698416773,2.8633767739010141
0.14999999999999999,-0.071454060448065904,0.67983997283695108,-0.096673140606206812,0.9197834926617573,0.85086192389506632,-0.48092195698416773,2.8753373873508519
0.14999999999999999,-0.077779111273611923,0.67914540510184518,-0.10523056231135729,0.91884378337308459,0.92484991727724575,-0.48092195698416773,2.8938554703913208
0.14999999999999999,-0.084097422841952291,0.67839199206123013,-0.11377886619793544,0.91782445984754657,-0.92484991727724575,-0.40693396360198808,2.8840695717050533
0.14999999999999999,-0.090408447695985855,0.6775797989954131,-0.12231731158868674,0.91672561040555878,-0.8508619238950661,-0.40693396360198808,2.8683191993515731
0.14999999999999999,-0.096711639009977327,0.67670889627776143,-0.13084515866055754,0.91554733025814772,-0.77687393051288645,-0.40693396360198808,2.8591815128303071
0.14999999999999999,-0.10300645063693717,0.67577935936860523,-0.13936166850879733,0.91428972149870114,-0.70288593713070679,-0.40693396360198808,2.8558332724794226
0.14999999999999999,-0.10929233715594265,0.67479126880869911,-0.1478661032109812,0.9129528930941222,-0.62889794374852714,-0.40693396360198808,2.8574601856559201
0.14999999999999999,-0.11556875391939737,0.67374471021224347,-0.15635772589094937,0.91153696087538816,-0.55490995036634749,-0.40693396360198808,2.8632463770831142
