angular_anomaly,kx,ky,omega_aniso
0.00024691418227881356,-0.036993996691089714,-0.70288593713070679,2.8617432520089925
0.00024691418242491891,0.036993996691089936,-0.70288593713070679,2.8617432520089601
0.0001603712748275421,0.11098199007326959,-0.70288593713070679,2.8608862862384763
0.00012819341890951685,0.18496998345544924,-0.70288593713070679,2.8593885605647933
9.8718187059865237e-05,0.25895797683762889,-0.70288593713070679,2.8576576220306125
-0.00010528341128436189,0.33294597021980854,-0.70288593713070679,2.8562513481953604
-0.00011820281363034146,0.40693396360198819,-0.70288593713070679,2.8558332724792725
-0.00024210254079948257,0.48092195698416784,-0.70288593713070679,2.8571345265294577
-0.00024829165463143444,0.55490995036634749,-0.70288593713070679,2.8609272197748621
-0.0004031452700271887,0.62889794374852714,-0.70288593713070679,2.8680086280087624
-0.00017937765418245873,0.70288593713070679,-0.70288593713070679,2.8791917418420319
-0.00016812842727215171,0.77687393051288645,-0.70288593713070679,2.8952955498600947
-3.8935678127316811e-05,0.85086192389506632,-0.70288593713070679,2.9171275110778767
4.1176048043045643e-05,0.92484991727724575,-0.70288593713070679,2.9454512367654715
7.8506477085493395e-05,-0.92484991727724575,-0.62889794374852714,2.9238983221958303
-7.4337983964833931e-05,-0.8508619238950661,-0.62889794374852714,2.8990327728502279
-0.00014008993863184101,-0.77687393051288645,-0.62889794374852714,2.8806734337686257
-0.00040314526987664245,-0.70288593713070679,-0.62889794374852714,2.8680086280084929
-0.00028851131237924311,-0.62889794374852714,-0.62889794374852714,2.8601993624507998
-0.000322696909509812,-0.55490995036634749,-0.62889794374852714,2.8564008780913559
-0.00026651165902403726,-0.48092195698416773,-0.62889794374852714,2.8557690527860062
-9.8718187382051958e-05,-0.40693396360198808,-0.62889794374852714,2.8574601856560289
-9.2844607066877582e-05,-0.33294597021980843,-0.62889794374852714,2.8606330703564544
9.1315174118988124e-07,-0.25895797683762878,-0.62889794374852714,2.8644620367961395
-2.4380497620768438e-13,-0.18496998345544913,-0.62889794374852714,2.8681682789426306
0.00012552342293579988,-0.11098199007326948,-0.62889794374852714,2.8710724808552128
0.0001396972475080499,-0.036993996691089714,-0.62889794374852714,2.8726630443841299
0.00013969724745609147,0.036993996691089936,-0.62889794374852714,2.8726630443840291
0.00012552342292336538,0.11098199007326959,-0.62889794374852714,2.8710724808551271
1.532107773982716e-13,0.18496998345544924,-0.62889794374852714,2.8681682789427336
9.131523433748498e-07,0.25895797683762889,-0.62889794374852714,2.8644620367966485
-9.2844606657427331e-05,0.33294597021980854,-0.62889794374852714,2.860633070356438
-9.8718187135582447e-05,0.40693396360198819,-0.62889794374852714,2.8574601856559605
-0.00026651165953074304,0.48092195698416784,-0.62889794374852714,2.8557690527860609
-0.000322696909509812,0.55490995036634749,-0.62889794374852714,2.8564008780913559
-0.00028851131237924311,0.62889794374852714,-0.62889794374852714,2.8601993624507998
-0.00040314526987664245,0.70288593713070679,-0.62889794374852714,2.8680086280084929
-0.00014008993863184101,0.77687393051288645,-0.62889794374852714,2.8806734337686257
-7.4337984540817637e-05,0.85086192389506632,-0.62889794374852714,2.8990327728497114
7.8506477085493395e-05,0.92484991727724575,-0.62889794374852714,2.9238983221958303
7.4337983974381849e-05,-0.92484991727724575,-0.55490995036634749,2.9069183291482728
-2.6740949361662124e-05,-0.8508619238950661,-0.55490995036634749,2.8853427946515424
-0.00032537667515755708,-0.77687393051288645,-0.55490995036634749,2.8702911554389878
-0.00024829165439562307,-0.70288593713070679,-0.55490995036634749,2.8609272197750402
-0.00032269690898401038,-0.62889794374852714,-0.55490995036634749,2.8564008780915753
-0.00030895066788628675,-0.55490995036634749,-0.55490995036634749,2.8558580530668172
-0.0001957200864612374,-0.48092195698416773,-0.55490995036634749,2.85843506005099
-0.00015003547487927194,-0.40693396360198808,-0.55490995036634749,2.8632463770830969
-8.684410357774619e-05,-0.33294597021980843,-0.55490995036634749,2.8693756228175005
-4.3298697960381105e-13,-0.25895797683762878,-0.55490995036634749,2.875881230217197
4.527899834552403e-05,-0.18496998345544913,-0.55490995036634749,2.8818297317190851
6.0589607683206054e-05,-0.11098199007326948,-0.55490995036634749,2.8863665954310584
7.0797537691593988e-05,-0.036993996691089714,-0.55490995036634749,2.8888214877389613
7.0797538301328473e-05,0.036993996691089936,-0.55490995036634749,2.8888214877392095
6.0589607494912229e-05,0.11098199007326959,-0.55490995036634749,2.8863665954307485
4.5278997938294225e-05,0.18496998345544924,-0.55490995036634749,2.8818297317188724
3.3884006711559778e-13,0.25895797683762889,-0.55490995036634749,2.8758812302174981
-8.6844104008956813e-05,0.33294597021980854,-0.55490995036634749,2.8693756228172815
-0.00015003547469630719,0.40693396360198819,-0.55490995036634749,2.8632463770830774
-0.00019572008624541004,0.48092195698416784,-0.55490995036634749,2.8584350600509612
-0.00030895066788628675,0.55490995036634749,-0.55490995036634749,2.8558580530668172
